master_record_id,scope_type,scope_code,scope_name,function_code,delivery_domain_id,job_profile_id,job_profile_name,market_category,vendor,tool_product,capability_or_job_work,work_products_or_records,lifecycle_stages,source_url,verification_status,verified_date,source_record_id,source_register
MMTR-0538,CBE_PROFESSIONAL_DOMAIN,D09,Energy & Building Performance,F05;F12;F13;F22;F23;F26;F27,D09,CBE-JP-030,Domestic energy assessor,Energy assessment / retrofit / field execution,Elmhurst Energy,Elmhurst Design SAP 10,Dwelling data capture; energy assessment; evidence; certificate workflow,Assessment records; evidence; EPC-related outputs,Survey; Assessment; Certification,https://www.elmhurstenergy.co.uk/design-sap-software/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0212,cbe-job-tool-capability-register.csv
MMTR-0539,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,Procore,Procore,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,https://www.procore.com/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0213,cbe-job-tool-capability-register.csv
MMTR-0540,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,Autodesk,Autodesk Build,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,https://construction.autodesk.com/products/autodesk-build/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0214,cbe-job-tool-capability-register.csv
MMTR-0541,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,Dalux,Dalux Field,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0215,cbe-job-tool-capability-register.csv
MMTR-0542,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,SafetyCulture,SafetyCulture,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0216,cbe-job-tool-capability-register.csv
MMTR-0543,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,Tradify,Tradify,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0217,cbe-job-tool-capability-register.csv
MMTR-0544,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,Fergus,Fergus,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0218,cbe-job-tool-capability-register.csv
MMTR-0545,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-031,Dryliner,Trade field execution / estimating / evidence,Bluebeam,Bluebeam Revu,Take-off; layout; installation; materials; progress; defects,Work orders; material usage; photos; snagging,Fit-out,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0219,cbe-job-tool-capability-register.csv
MMTR-0546,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,Trimble,Trimble ProDesign,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0220,cbe-job-tool-capability-register.csv
MMTR-0547,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,MODECSOFT,ElectricalOM,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0221,cbe-job-tool-capability-register.csv
MMTR-0548,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,DIAL,DIALux evo,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0222,cbe-job-tool-capability-register.csv
MMTR-0549,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,simPRO,simPRO,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0223,cbe-job-tool-capability-register.csv
MMTR-0550,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,Joblogic,Joblogic,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0224,cbe-job-tool-capability-register.csv
MMTR-0551,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,Commusoft,Commusoft,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0225,cbe-job-tool-capability-register.csv
MMTR-0552,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,ServiceM8,ServiceM8,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0226,cbe-job-tool-capability-register.csv
MMTR-0553,CBE_PROFESSIONAL_DOMAIN,D08,Building Services Trades,F09;F10;F12;F13;F22;F23;F26;F27,D08,CBE-JP-032,Electrician,Building-services design / field service / certification,Tradify,Tradify,Survey; estimate; schedule; installation; circuits; testing; defects; certification; maintenance,Quotes; job sheets; circuit/test records; certificates; invoices,Design support; Installation; Testing; Maintenance,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0227,cbe-job-tool-capability-register.csv
MMTR-0554,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-033,Engineering construction technician,Engineering analysis / design / technical information,Autodesk,AutoCAD,Technical support; installation records; commissioning/decommissioning support; drawings,Drawings; technical records; test sheets; schedules,Design; Installation; Commissioning,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0228,cbe-job-tool-capability-register.csv
MMTR-0555,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-033,Engineering construction technician,Engineering analysis / design / technical information,Autodesk,Autodesk Revit,Technical support; installation records; commissioning/decommissioning support; drawings,Drawings; technical records; test sheets; schedules,Design; Installation; Commissioning,https://www.autodesk.com/products/revit/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0229,cbe-job-tool-capability-register.csv
MMTR-0556,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-033,Engineering construction technician,Engineering analysis / design / technical information,Autodesk,Autodesk Navisworks,Technical support; installation records; commissioning/decommissioning support; drawings,Drawings; technical records; test sheets; schedules,Design; Installation; Commissioning,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0230,cbe-job-tool-capability-register.csv
MMTR-0557,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-033,Engineering construction technician,Engineering analysis / design / technical information,Bluebeam,Bluebeam Revu,Technical support; installation records; commissioning/decommissioning support; drawings,Drawings; technical records; test sheets; schedules,Design; Installation; Commissioning,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0231,cbe-job-tool-capability-register.csv
MMTR-0558,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-033,Engineering construction technician,Engineering analysis / design / technical information,Autodesk,Autodesk Docs,Technical support; installation records; commissioning/decommissioning support; drawings,Drawings; technical records; test sheets; schedules,Design; Installation; Commissioning,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0232,cbe-job-tool-capability-register.csv
MMTR-0559,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-033,Engineering construction technician,Engineering analysis / design / technical information,Trimble,Trimble Connect,Technical support; installation records; commissioning/decommissioning support; drawings,Drawings; technical records; test sheets; schedules,Design; Installation; Commissioning,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0233,cbe-job-tool-capability-register.csv
MMTR-0560,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,RIB Software,RIB CostX,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0234,cbe-job-tool-capability-register.csv
MMTR-0561,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,RIB Software,RIB Candy,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0235,cbe-job-tool-capability-register.csv
MMTR-0562,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,Causeway Technologies,Causeway Estimating,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0236,cbe-job-tool-capability-register.csv
MMTR-0563,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,ConQuest,ConQuest Estimating,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0237,cbe-job-tool-capability-register.csv
MMTR-0564,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,Autodesk,Autodesk Takeoff,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0238,cbe-job-tool-capability-register.csv
MMTR-0565,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,Bluebeam,Bluebeam Revu,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0239,cbe-job-tool-capability-register.csv
MMTR-0566,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,Trimble,Trimble WinEst,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0240,cbe-job-tool-capability-register.csv
MMTR-0567,CBE_PROFESSIONAL_DOMAIN,D04,"Commercial, Contracts & Cost",F07;F09;F14;F19;F20;F26;F27,D04,CBE-JP-034,Estimator,Estimating / commercial / contract administration,Sage,Sage Estimating,Take-off; resource build-ups; supplier enquiries; estimates; tender submissions; revisions,Estimates; take-offs; RFQs; tender returns; bid documents,Pre-contract,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0241,cbe-job-tool-capability-register.csv
MMTR-0568,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,IBM,IBM Maximo Application Suite,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0242,cbe-job-tool-capability-register.csv
MMTR-0569,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,Planon,Planon IWMS,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0243,cbe-job-tool-capability-register.csv
MMTR-0570,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,MRI Software,MRI Software,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0244,cbe-job-tool-capability-register.csv
MMTR-0571,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,Eptura,Eptura / Archibus,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0245,cbe-job-tool-capability-register.csv
MMTR-0572,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,Spacewell,Spacewell,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0246,cbe-job-tool-capability-register.csv
MMTR-0573,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,IFS,IFS Cloud EAM,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0247,cbe-job-tool-capability-register.csv
MMTR-0574,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,Hexagon,HxGN EAM,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0248,cbe-job-tool-capability-register.csv
MMTR-0575,CBE_PROFESSIONAL_DOMAIN,D10,"Facilities, Property & Asset Operations",F08;F09;F12;F13;F14;F22;F23;F26;F27,D10,CBE-JP-035,Facilities manager,Facilities / asset / maintenance operations,SAP,SAP Asset Management,Property/asset register; PPM; reactive maintenance; compliance; contractors; SLAs; budgets,Assets; work orders; service records; inspections; compliance evidence,Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0249,cbe-job-tool-capability-register.csv
MMTR-0576,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-036,Fence installer,Trade field execution / estimating / evidence,Tradify,Tradify,Survey; estimate; set-out; installation; materials; completion,Quotes; work orders; material usage; photos,Construction / External works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0250,cbe-job-tool-capability-register.csv
MMTR-0577,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-036,Fence installer,Trade field execution / estimating / evidence,Fergus,Fergus,Survey; estimate; set-out; installation; materials; completion,Quotes; work orders; material usage; photos,Construction / External works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0251,cbe-job-tool-capability-register.csv
MMTR-0578,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-036,Fence installer,Trade field execution / estimating / evidence,ServiceM8,ServiceM8,Survey; estimate; set-out; installation; materials; completion,Quotes; work orders; material usage; photos,Construction / External works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0252,cbe-job-tool-capability-register.csv
MMTR-0579,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-036,Fence installer,Trade field execution / estimating / evidence,BigChange,BigChange,Survey; estimate; set-out; installation; materials; completion,Quotes; work orders; material usage; photos,Construction / External works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0253,cbe-job-tool-capability-register.csv
MMTR-0580,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-036,Fence installer,Trade field execution / estimating / evidence,Jobber,Jobber,Survey; estimate; set-out; installation; materials; completion,Quotes; work orders; material usage; photos,Construction / External works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0254,cbe-job-tool-capability-register.csv
MMTR-0581,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-036,Fence installer,Trade field execution / estimating / evidence,SafetyCulture,SafetyCulture,Survey; estimate; set-out; installation; materials; completion,Quotes; work orders; material usage; photos,Construction / External works,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0255,cbe-job-tool-capability-register.csv
MMTR-0582,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,Thunderhead Engineering,Thunderhead Engineering PyroSim,Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0256,cbe-job-tool-capability-register.csv
MMTR-0583,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,NIST,NIST Fire Dynamics Simulator (FDS),Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0257,cbe-job-tool-capability-register.csv
MMTR-0584,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,Thunderhead Engineering,Thunderhead Engineering Pathfinder,Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0258,cbe-job-tool-capability-register.csv
MMTR-0585,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,NIST,NIST CFAST,Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0259,cbe-job-tool-capability-register.csv
MMTR-0586,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,Oasys / Arup,Oasys MassMotion,Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0260,cbe-job-tool-capability-register.csv
MMTR-0587,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,Autodesk,Autodesk Revit,Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,https://www.autodesk.com/products/revit/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0261,cbe-job-tool-capability-register.csv
MMTR-0588,CBE_PROFESSIONAL_DOMAIN,D02,Engineering & Technical Design,F05;F13;F19;F23;F26;F27,D02,CBE-JP-037,Fire safety engineer,Engineering analysis / design / technical information,Bluebeam,Bluebeam Revu,Fire strategy; modelling; design review; compliance evidence; inspections,Fire strategies; calculations; reports; design comments,Design; Construction; Operations,https://www.bluebeam.com/revu/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0262,cbe-job-tool-capability-register.csv
MMTR-0589,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,Trimble,Tekla Structures,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,https://www.tekla.com/products/tekla-structures,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0263,cbe-job-tool-capability-register.csv
MMTR-0590,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,PERI,PERI CAD / planning tools,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0264,cbe-job-tool-capability-register.csv
MMTR-0591,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,Doka,Doka Tipos / planning tools,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0265,cbe-job-tool-capability-register.csv
MMTR-0592,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,Autodesk,Autodesk Revit,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,https://www.autodesk.com/products/revit/overview,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0266,cbe-job-tool-capability-register.csv
MMTR-0593,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,Procore,Procore,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,https://www.procore.com/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0267,cbe-job-tool-capability-register.csv
MMTR-0594,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,Autodesk,Autodesk Build,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,https://construction.autodesk.com/products/autodesk-build/,WEB_ANCHOR_VERIFIED,2026-09-21,CBE-JTM-0268,cbe-job-tool-capability-register.csv
MMTR-0595,CBE_PROFESSIONAL_DOMAIN,D07,Building Trades,F09;F10;F12;F13;F23;F26;F27,D07,CBE-JP-038,Formworker,Trade field execution / estimating / evidence,SafetyCulture,SafetyCulture,Formwork planning; drawings; material/plant requirements; installation; striking; checks,Work orders; checklists; material records; photos,Structural construction,,DISCOVERY_SEED_REQUIRES_MODULE_VERIFICATION,2026-09-21,CBE-JTM-0269,cbe-job-tool-capability-register.csv
