job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",,"Communications, Information, PPM & Transformation — F27",JP-F27-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F27-FUNCTION-LEAD-005,Portfolio Resource Plan,PLAN / STRATEGY,F27.10.A01|F27.10.A02|F27.10.A03,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Workforce Allocation [AGG-18-WORKFORCE-ALLOCATION],Object Workspace|Structure Browser|Enterprise Grid,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F27-FUNCTION-LEAD,"Head of Portfolio, Programme & Project Management",,"Communications, Information, PPM & Transformation — F27",JP-F27-FUNCTION-LEAD,reconciled-function-lead,WP-W10-F27-FUNCTION-LEAD-006,PPM Executive Performance Pack,REPORT / SNAPSHOT,F27.01.A01|F27.01.A02|F27.01.A03|F27.01.A04|F27.01.A05|F27.03.A01|F27.03.A02|F27.03.A03|F27.03.A04|F27.09.A01|F27.09.A02|F27.09.A03|F27.09.A04|F27.09.A05|F27.10.A01|F27.10.A02|F27.10.A03,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO]|PMO / Portfolio Governance [AGG-06-PORTFOLIO]|Workforce Allocation [AGG-18-WORKFORCE-ALLOCATION],Report Builder|Snapshot View,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F25.02-PROFESSIONAL,Internal Communications Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.02-PROFESSIONAL-001,Internal Announcement / Briefing,CONTROLLED INFORMATION,F25.02.A01,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.02-PROFESSIONAL,Internal Communications Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.02-PROFESSIONAL-002,Internal Newsletter,CONTROLLED INFORMATION,F25.02.A02,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.02-PROFESSIONAL,Internal Communications Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.02-PROFESSIONAL-003,Intranet Content,CONTROLLED INFORMATION,F25.02.A03,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.02-PROFESSIONAL,Internal Communications Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.02-PROFESSIONAL-004,Leadership Communication Pack,CONTROLLED INFORMATION,F25.02.A04,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Communications Plan / Item [AGG-25-COMMUNICATIONS],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F27.02-PROFESSIONAL,Investment Governance Manager,,"Communications, Information, PPM & Transformation — F27",JP-F27.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F27.02-PROFESSIONAL-001,Investment Business Case,DECISION / APPROVAL,F27.02.A01,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO],Decision Workspace|Approval Panel,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F27.02-PROFESSIONAL,Investment Governance Manager,,"Communications, Information, PPM & Transformation — F27",JP-F27.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F27.02-PROFESSIONAL-002,Investment Review / Challenge Record,CASE / ASSESSMENT,F27.02.A02,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO],Case Workspace|Assessment Form|Evidence Panel,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F27.02-PROFESSIONAL,Investment Governance Manager,,"Communications, Information, PPM & Transformation — F27",JP-F27.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F27.02-PROFESSIONAL-003,Investment Approval / Rejection,DECISION / APPROVAL,F27.02.A03,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO],Decision Workspace|Approval Panel,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F27.02-PROFESSIONAL,Investment Governance Manager,,"Communications, Information, PPM & Transformation — F27",JP-F27.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F27.02-PROFESSIONAL-004,Funding Release Decision / Record,TRANSACTION / COMMITMENT,F27.02.A04,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,Portfolio / Programme [AGG-06-PORTFOLIO],Transaction Workspace|Approval Panel,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F25.08-PROFESSIONAL,Investor Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.08-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.08-PROFESSIONAL-001,Results / Investor Communication Pack,CONTROLLED INFORMATION,F25.08.A01,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Investor / Stakeholder Engagement [AGG-25-STAKEHOLDER-PLAN],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.08-PROFESSIONAL,Investor Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.08-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.08-PROFESSIONAL-002,Investor Presentation,CONTROLLED INFORMATION,F25.08.A02,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Investor / Stakeholder Engagement [AGG-25-STAKEHOLDER-PLAN],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.08-PROFESSIONAL,Investor Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.08-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.08-PROFESSIONAL-003,Investor Enquiry / Response Record,CASE / ASSESSMENT,F25.08.A03,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,Investor / Stakeholder Engagement [AGG-25-STAKEHOLDER-PLAN],Case Workspace|Assessment Form|Evidence Panel,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F26.03-PROFESSIONAL,Knowledge & Collaboration Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.03-PROFESSIONAL-001,Published Knowledge Article / Collection,CONTROLLED INFORMATION,F26.03.A01,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.03-PROFESSIONAL,Knowledge & Collaboration Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.03-PROFESSIONAL-002,Community of Practice Record,REGISTER / SCHEDULE,F26.03.A02,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Enterprise Grid|Collection View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F26.03-PROFESSIONAL,Knowledge & Collaboration Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.03-PROFESSIONAL-003,Collaboration Workspace / Record,EXECUTION RECORD,F26.03.A03,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Execution Record|Evidence Panel,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F26.03-PROFESSIONAL,Knowledge & Collaboration Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.03-PROFESSIONAL-004,Knowledge Search / Discovery Record,REPORT / SNAPSHOT,F26.03.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Report Builder|Snapshot View,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F26.02-PROFESSIONAL,Knowledge Capture Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.02-PROFESSIONAL-001,Experience / Knowledge Capture,CONTROLLED INFORMATION,F26.02.A01,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.02-PROFESSIONAL,Knowledge Capture Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.02-PROFESSIONAL-002,Lesson Learned Record,CONTROLLED INFORMATION,F26.02.A02,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.02-PROFESSIONAL,Knowledge Capture Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.02-PROFESSIONAL-003,Expertise / Know-how Record,CONTROLLED INFORMATION,F26.02.A03,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.02-PROFESSIONAL,Knowledge Capture Specialist,,"Communications, Information, PPM & Transformation — F26",JP-F26.02-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.02-PROFESSIONAL-004,Procedure Knowledge Draft / Link,CONTROLLED INFORMATION,F26.02.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.04-PROFESSIONAL,Knowledge Curator,,"Communications, Information, PPM & Transformation — F26",JP-F26.04-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.04-PROFESSIONAL-001,Knowledge Content Review,CASE / ASSESSMENT,F26.04.A01,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Case Workspace|Assessment Form|Evidence Panel,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F26.04-PROFESSIONAL,Knowledge Curator,,"Communications, Information, PPM & Transformation — F26",JP-F26.04-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.04-PROFESSIONAL-002,Knowledge Article Revision,CHANGE,F26.04.A02,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Change Workspace|Impact Assessment,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F26.04-PROFESSIONAL,Knowledge Curator,,"Communications, Information, PPM & Transformation — F26",JP-F26.04-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.04-PROFESSIONAL-003,Knowledge Content Approval,DECISION / APPROVAL,F26.04.A03,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Decision Workspace|Approval Panel,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F26.04-PROFESSIONAL,Knowledge Curator,,"Communications, Information, PPM & Transformation — F26",JP-F26.04-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.04-PROFESSIONAL-004,Knowledge Content Retirement Record,HANDOVER / CLOSEOUT PACKAGE,F26.04.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Package Workspace|Completeness Checklist,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F26.01-PROFESSIONAL,Knowledge Manager,,"Communications, Information, PPM & Transformation — F26",JP-F26.01-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.01-PROFESSIONAL-001,Knowledge Strategy,PLAN / STRATEGY,F26.01.A01,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Object Workspace|Structure Browser|Enterprise Grid,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F26.01-PROFESSIONAL,Knowledge Manager,,"Communications, Information, PPM & Transformation — F26",JP-F26.01-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.01-PROFESSIONAL-002,Knowledge Governance Framework,PLAN / STRATEGY,F26.01.A02,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Object Workspace|Structure Browser|Enterprise Grid,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F26.01-PROFESSIONAL,Knowledge Manager,,"Communications, Information, PPM & Transformation — F26",JP-F26.01-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.01-PROFESSIONAL-003,Knowledge Platform / Capability Plan,PLAN / STRATEGY,F26.01.A03,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Object Workspace|Structure Browser|Enterprise Grid,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F26.10-PROFESSIONAL,Lessons Learned Coordinator,,"Communications, Information, PPM & Transformation — F26",JP-F26.10-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.10-PROFESSIONAL-001,Lesson Learned,CONTROLLED INFORMATION,F26.10.A01,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Controlled Document Editor|Object Workspace,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F26.10-PROFESSIONAL,Lessons Learned Coordinator,,"Communications, Information, PPM & Transformation — F26",JP-F26.10-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.10-PROFESSIONAL-002,Lesson Classification / Taxonomy Assignment,STRUCTURE / BREAKDOWN,F26.10.A02,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Structure Browser|Enterprise Grid,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F26.10-PROFESSIONAL,Lessons Learned Coordinator,,"Communications, Information, PPM & Transformation — F26",JP-F26.10-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.10-PROFESSIONAL-003,Lesson Approval,DECISION / APPROVAL,F26.10.A03,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Decision Workspace|Approval Panel,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F26.10-PROFESSIONAL,Lessons Learned Coordinator,,"Communications, Information, PPM & Transformation — F26",JP-F26.10-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.10-PROFESSIONAL-004,Lesson Dissemination Record,EXECUTION RECORD,F26.10.A04,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Execution Record|Evidence Panel,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F26.10-PROFESSIONAL,Lessons Learned Coordinator,,"Communications, Information, PPM & Transformation — F26",JP-F26.10-PROFESSIONAL,reconciled-employment-profile,WP-W10-F26.10-PROFESSIONAL-005,Process / Standard Improvement Handoff,HANDOVER / CLOSEOUT PACKAGE,F26.10.A05,NATIVE,Operate,Knowledge|Document|Record|Retention|Search|Lesson,F26,Knowledge Article / Collection [AGG-25-KNOWLEDGE],Package Workspace|Completeness Checklist,authoritative information|worker/project experience|retention/legal-hold rules|metadata/classification|source-system permissions,authoritative documents/records|search/discovery|process improvement|legal/privacy retention,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F25.03-PROFESSIONAL,Media Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.03-PROFESSIONAL-001,Media Contact / Relationship Register,REGISTER / SCHEDULE,F25.03.A01,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Enterprise Grid|Collection View,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F25.03-PROFESSIONAL,Media Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.03-PROFESSIONAL-002,Press / Media Release,CONTROLLED INFORMATION,F25.03.A02,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Controlled Document Editor|Object Workspace,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F25.03-PROFESSIONAL,Media Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.03-PROFESSIONAL-003,Media Enquiry / Response Record,CASE / ASSESSMENT,F25.03.A03,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Case Workspace|Assessment Form|Evidence Panel,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F25.03-PROFESSIONAL,Media Relations Manager,,"Communications, Information, PPM & Transformation — F25",JP-F25.03-PROFESSIONAL,reconciled-employment-profile,WP-W10-F25.03-PROFESSIONAL-004,Media Interview Brief / Record,HANDOVER / CLOSEOUT PACKAGE,F25.03.A04,NATIVE,Operate,Audience|Stakeholder|Media|Issue|Communication|Report,F25,External Affairs / Media [AGG-25-EXTERNAL-AFFAIRS-ISSUE],Package Workspace|Completeness Checklist,strategy|stakeholder/media context|performance/results|approved messages|legal/regulatory inputs,employees/customers/investors/media/government|reputation actions|stakeholder commitments,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F28.07-PROFESSIONAL,Organisational Transition Manager,,"Communications, Information, PPM & Transformation — F28",JP-F28.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F28.07-PROFESSIONAL-001,Role Transition Plan / Record,CHANGE,F28.07.A01,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Organisation Transition [AGG-26-ORGANISATION-TRANSITION],Change Workspace|Impact Assessment,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F28.07-PROFESSIONAL,Organisational Transition Manager,,"Communications, Information, PPM & Transformation — F28",JP-F28.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F28.07-PROFESSIONAL-002,Organisation Structure Transition,CHANGE,F28.07.A02,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Organisation Transition [AGG-26-ORGANISATION-TRANSITION],Change Workspace|Impact Assessment,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F28.07-PROFESSIONAL,Organisational Transition Manager,,"Communications, Information, PPM & Transformation — F28",JP-F28.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F28.07-PROFESSIONAL-003,Process Transition Plan / Record,CHANGE,F28.07.A03,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Organisation Transition [AGG-26-ORGANISATION-TRANSITION],Change Workspace|Impact Assessment,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F28.07-PROFESSIONAL,Organisational Transition Manager,,"Communications, Information, PPM & Transformation — F28",JP-F28.07-PROFESSIONAL,reconciled-employment-profile,WP-W10-F28.07-PROFESSIONAL-004,Technology Transition / Cutover Record,CHANGE,F28.07.A04,NATIVE,Operate,Transformation|Change Impact|Stakeholder|Readiness|Adoption|Transition,F28,Organisation Transition [AGG-26-ORGANISATION-TRANSITION],Change Workspace|Impact Assessment,transformation strategy|current/target state|stakeholder/role/system data|training needs|benefit targets,organisation/process/system change|training|communications|adoption/benefits|operations handover,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F27.09-PROFESSIONAL,PMO Manager,,"Communications, Information, PPM & Transformation — F27",JP-F27.09-PROFESSIONAL,reconciled-employment-profile,WP-W10-F27.09-PROFESSIONAL-001,PMO Standards / Methods,CONTROLLED INFORMATION,F27.09.A01,NATIVE,Operate,Portfolio|Programme|Project|Investment|PMO|Resource,F27,PMO / Portfolio Governance [AGG-06-PORTFOLIO],Controlled Document Editor|Object Workspace,strategy/investment demand|business cases|project data|resource capacity|performance/assurance evidence,funding decisions|project/programme delivery|resource allocation|executive governance,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
