job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F19-FUNCTION-LEAD,Head of Legal & Corporate Secretariat,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F19-FUNCTION-LEAD-006,Legal Hold / eDiscovery Portfolio,REGISTER / SCHEDULE,F19.11.A01|F19.11.A02|F19.11.A03|F19.11.A04|F19.11.A05,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Hold / eDiscovery [AGG-28-RETENTION],Enterprise Grid|Collection View,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F19-FUNCTION-LEAD,Head of Legal & Corporate Secretariat,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F19-FUNCTION-LEAD-007,Legal Decision / Action Register,REGISTER / SCHEDULE,F19.01.A01|F19.01.A02|F19.01.A03|F19.02.A01|F19.02.A02|F19.02.A03|F19.02.A04|F19.02.A05|F19.02.A06|F19.02.A07|F19.02.A08|F19.07.A01|F19.07.A02|F19.07.A03|F19.07.A04|F19.07.A05|F19.08.A01|F19.08.A02|F19.08.A03|F19.12.A01|F19.12.A02|F19.12.A03,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Legal Matter [AGG-22-LEGAL]|Contract [AGG-08-CONTRACT]|Legal Proceeding / Dispute [AGG-22-PROCEEDING]|Legal Obligation [AGG-22-OBLIGATION],Enterprise Grid|Collection View,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-001,Privacy Governance Framework,PLAN / STRATEGY,F21.01.A01|F21.01.A02|F21.01.A03,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Privacy Framework / Policy [AGG-22-FRAMEWORK],Object Workspace|Structure Browser|Enterprise Grid,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-002,Processing / DPIA Portfolio,REGISTER / SCHEDULE,F21.02.A01|F21.02.A02|F21.02.A03|F21.02.A04|F21.02.A05|F21.03.A01|F21.03.A02|F21.03.A03|F21.03.A04,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Processing Activity / DPIA [AGG-22-PRIVACY],Enterprise Grid|Collection View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-003,Consent / Rights Case Performance Pack,REPORT / SNAPSHOT,F21.04.A01|F21.04.A02|F21.04.A03|F21.05.A01|F21.05.A02|F21.05.A03|F21.05.A04|F21.05.A05,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Consent / Preference Evidence [AGG-22-CONSENT-EVIDENCE]|Data Subject Request [AGG-22-DATA-SUBJECT-REQUEST],Report Builder|Snapshot View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-004,Privacy Incident Portfolio,REGISTER / SCHEDULE,F21.06.A01|F21.06.A02|F21.06.A03|F21.06.A04,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Privacy Incident [AGG-22-INCIDENT],Enterprise Grid|Collection View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-005,International Transfer Register,REGISTER / SCHEDULE,F21.07.A01|F21.07.A02|F21.07.A03,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Processing Activity / DPIA [AGG-22-PRIVACY],Enterprise Grid|Collection View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-006,Retention / Disposition Governance Pack,REPORT / SNAPSHOT,F21.08.A01|F21.08.A02|F21.08.A03,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Retention / Disposition [AGG-28-RETENTION],Report Builder|Snapshot View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F21-FUNCTION-LEAD,Head of Privacy & Information Governance,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F21-FUNCTION-LEAD-007,Privacy Assurance Report,REPORT / SNAPSHOT,F21.09.A01|F21.09.A02|F21.09.A03,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Privacy Assurance Review [AGG-21-AUDIT],Report Builder|Snapshot View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-001,Asset / Property Strategy,PLAN / STRATEGY,F22.01.A01|F22.01.A02|F22.01.A03|F22.02.A01|F22.02.A02|F22.02.A03,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Asset Investment Plan [AGG-16-ASSET-INVESTMENT],Object Workspace|Structure Browser|Enterprise Grid,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-002,Asset / Property Acquisition Portfolio,REGISTER / SCHEDULE,F22.03.A01|F22.03.A02|F22.03.A03|F22.03.A04|F22.03.A05|F22.04.A01|F22.04.A02|F22.04.A03|F22.04.A04,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Asset / Property Acquisition [AGG-16-SPATIAL-ASSET],Enterprise Grid|Collection View,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-003,Construction / Asset Handover Portfolio,REGISTER / SCHEDULE,F22.05.A01|F22.05.A02|F22.05.A03|F22.05.A04|F22.05.A05|F22.05.A06|F22.06.A01|F22.06.A02|F22.06.A03|F22.06.A04|F22.06.A05,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Asset / Property Acquisition [AGG-16-SPATIAL-ASSET]|Asset [AGG-16-SPATIAL-ASSET],Enterprise Grid|Collection View,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-004,Maintenance / Reliability Review,REPORT / SNAPSHOT,F22.07.A01|F22.07.A02|F22.07.A03|F22.07.A04|F22.08.A01|F22.08.A02|F22.08.A03|F22.08.A04|F22.08.A05|F22.09.A01|F22.09.A02|F22.09.A03,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Maintenance Work Order [AGG-17-WORK-ORDER]|Reliability Strategy [AGG-17-RELIABILITY],Report Builder|Snapshot View,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-005,Facilities / Space / Lease Portfolio,REPORT / SNAPSHOT,F22.10.A01|F22.10.A02|F22.10.A03|F22.10.A04|F22.10.A05|F22.11.A01|F22.11.A02|F22.11.A03|F22.12.A01|F22.12.A02|F22.12.A03|F22.12.A04,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Facilities Service Case [AGG-17-SERVICE]|Space / Workplace Use [AGG-17-WORKPLACE]|Lease / Lease Accounting [AGG-19-LEASE-ACCOUNTING],Report Builder|Snapshot View,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-006,Utilities Performance Pack,REPORT / SNAPSHOT,F22.13.A01|F22.13.A02|F22.13.A03,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Utility Account / Consumption [AGG-17-UTILITY-ACCOUNT],Report Builder|Snapshot View,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F22-FUNCTION-LEAD,"Head of Property, Facilities & Physical Assets",,"Legal, Risk, Assets, HSE & Resilience — F22",JP-F22-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F22-FUNCTION-LEAD-007,Asset Disposal / Lifecycle-End Portfolio,REGISTER / SCHEDULE,F22.14.A01|F22.14.A02|F22.14.A03|F22.14.A04,NATIVE,Operate,Asset|Property|Project|Work Order|Space|Lease|Utility,F22,Asset Disposal [AGG-16-SPATIAL-ASSET],Enterprise Grid|Collection View,asset/property needs|capital plan|project/maintenance data|contracts/leases|utility consumption,operations/maintenance|finance/capitalisation|project delivery|lease/accounting|asset lifecycle,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-001,Enterprise Risk / Compliance / Assurance Framework,PLAN / STRATEGY,F20.01.A01|F20.01.A02|F20.01.A03|F20.01.A04|F20.06.A01|F20.06.A02|F20.06.A03|F20.06.A04|F20.16.A01|F20.16.A02|F20.16.A03,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK]|Compliance Requirement / Assessment [AGG-21-REQUIREMENT]|Audit / Assurance [AGG-21-AUDIT],Object Workspace|Structure Browser|Enterprise Grid,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-002,Enterprise Risk Portfolio,REGISTER / SCHEDULE,F20.02.A01|F20.02.A02|F20.02.A03|F20.03.A01|F20.03.A02|F20.03.A03|F20.03.A04|F20.04.A01|F20.04.A02|F20.04.A03|F20.04.A04|F20.04.A05|F20.05.A01|F20.05.A02|F20.05.A03|F20.05.A04,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK],Enterprise Grid|Collection View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-003,Compliance / Control Performance Pack,REPORT / SNAPSHOT,F20.06.A01|F20.06.A02|F20.06.A03|F20.06.A04|F20.07.A01|F20.07.A02|F20.07.A03|F20.07.A04|F20.08.A01|F20.08.A02|F20.08.A03|F20.08.A04|F20.09.A01|F20.09.A02|F20.09.A03|F20.09.A04,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Compliance Requirement / Assessment [AGG-21-REQUIREMENT]|Internal Control / Test [AGG-21-CONTROL],Report Builder|Snapshot View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-004,Internal Audit Plan / Reporting Pack,REPORT / SNAPSHOT,F20.10.A01|F20.10.A02|F20.10.A03|F20.11.A01|F20.11.A02|F20.11.A03|F20.11.A04|F20.11.A05|F20.12.A01|F20.12.A02|F20.12.A03|F20.12.A04,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Audit / Assurance [AGG-21-AUDIT],Report Builder|Snapshot View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-005,Issue / Remediation Portfolio,REGISTER / SCHEDULE,F20.13.A01|F20.13.A02|F20.13.A03|F20.13.A04|F20.13.A05,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Finding / Remediation [AGG-21-AUDIT],Enterprise Grid|Collection View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-006,Fraud / Ethics Restricted Case Review,REPORT / SNAPSHOT,F20.14.A01|F20.14.A02|F20.14.A03|F20.15.A01|F20.15.A02|F20.15.A03|F20.15.A04,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Enterprise Risk / Assessment [AGG-21-RISK]|Compliance Requirement / Assessment [AGG-21-REQUIREMENT],Report Builder|Snapshot View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F20-FUNCTION-LEAD,"Head of Risk, Compliance & Assurance",,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20-FUNCTION-LEAD,reconciled-function-lead,WP-W9-F20-FUNCTION-LEAD-007,Assurance Coverage / Independence Review,REPORT / SNAPSHOT,F20.16.A01|F20.16.A02|F20.16.A03,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Audit / Assurance [AGG-21-AUDIT],Report Builder|Snapshot View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F23.02-PROFESSIONAL,Health & Safety Risk Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.02-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.02-PROFESSIONAL-001,Hazard Register,REGISTER / SCHEDULE,F23.02.A01,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,H&S / Incident / Permit [AGG-13-INCIDENT],Enterprise Grid|Collection View,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F23.02-PROFESSIONAL,Health & Safety Risk Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.02-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.02-PROFESSIONAL-002,H&S Risk Assessment,CASE / ASSESSMENT,F23.02.A02,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,H&S / Incident / Permit [AGG-13-INCIDENT],Case Workspace|Assessment Form|Evidence Panel,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F23.02-PROFESSIONAL,Health & Safety Risk Specialist,,"Legal, Risk, Assets, HSE & Resilience — F23",JP-F23.02-PROFESSIONAL,reconciled-employment-profile,WP-W9-F23.02-PROFESSIONAL-003,Safety Control Plan,PLAN / STRATEGY,F23.02.A03,NATIVE,Operate,Hazard|Inspection|Incident|Permit|Environmental Aspect|Carbon|Energy|ESG,F23,H&S / Incident / Permit [AGG-13-INCIDENT],Object Workspace|Structure Browser|Enterprise Grid,HSE policy|work/activity context|monitoring/test data|supplier/environmental evidence|sustainability commitments,work controls|supplier/procurement|regulatory returns|operations|ESG disclosure,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F21.08-PROFESSIONAL,Information Retention Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.08-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.08-PROFESSIONAL-001,Retention Schedule,REGISTER / SCHEDULE,F21.08.A01,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Retention / Disposition [AGG-28-RETENTION],Enterprise Grid|Collection View,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F21.08-PROFESSIONAL,Information Retention Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.08-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.08-PROFESSIONAL-002,Retention Application Record,EXECUTION RECORD,F21.08.A02,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Retention / Disposition [AGG-28-RETENTION],Execution Record|Evidence Panel,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F21.08-PROFESSIONAL,Information Retention Specialist,,"Legal, Risk, Assets, HSE & Resilience — F21",JP-F21.08-PROFESSIONAL,reconciled-employment-profile,WP-W9-F21.08-PROFESSIONAL-003,Information Destruction / Disposition Record,CERTIFICATE / FORMAL ATTESTATION,F21.08.A03,NATIVE,Operate,Processing Activity|DPIA|Consent|Rights Request|Privacy Incident|Transfer|Retention,F21,Retention / Disposition [AGG-28-RETENTION],Attestation Workspace|Evidence Panel,processing inventory|personal-data context|lawful basis|retention/legal hold|identity/evidence,processing controls|rights responses|incident notifications|retention/disposition|privacy assurance,"Formal attestation with issuer, authority, scope, date, evidence and validity",candidate-explicit
EJOB-F19.06-PROFESSIONAL,Intellectual Property Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.06-PROFESSIONAL-001,IP Registration / Application,TRANSACTION / COMMITMENT,F19.06.A01,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Intellectual Property Asset [AGG-22-IP-ASSET],Transaction Workspace|Approval Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F19.06-PROFESSIONAL,Intellectual Property Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.06-PROFESSIONAL-002,IP Rights Register,REGISTER / SCHEDULE,F19.06.A02,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Intellectual Property Asset [AGG-22-IP-ASSET],Enterprise Grid|Collection View,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F19.06-PROFESSIONAL,Intellectual Property Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.06-PROFESSIONAL-003,IP Licence Agreement,TRANSACTION / COMMITMENT,F19.06.A03,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Intellectual Property Asset [AGG-22-IP-ASSET],Transaction Workspace|Approval Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F19.06-PROFESSIONAL,Intellectual Property Counsel,,"Legal, Risk, Assets, HSE & Resilience — F19",JP-F19.06-PROFESSIONAL,reconciled-employment-profile,WP-W9-F19.06-PROFESSIONAL-004,IP Enforcement Case,CASE / ASSESSMENT,F19.06.A04,NATIVE,Operate,Legal Matter|Contract|Entity|Proceeding|Obligation|Hold,F19,Intellectual Property Asset [AGG-22-IP-ASSET],Case Workspace|Assessment Form|Evidence Panel,business request|contract/entity data|laws/regulations|evidence/records|authority policy,contract/business decisions|regulatory compliance|corporate governance|retention/eDiscovery|finance/legal spend,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-INTERNAL-AUDIT-MANAGER,Internal Audit Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.10-PROFESSIONAL|JP-F20.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-INTERNAL-AUDIT-MANAGER-001,Audit Universe,REGISTER / SCHEDULE,F20.10.A01,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Audit / Assurance [AGG-21-AUDIT],Enterprise Grid|Collection View,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-INTERNAL-AUDIT-MANAGER,Internal Audit Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.10-PROFESSIONAL|JP-F20.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-INTERNAL-AUDIT-MANAGER-002,Audit Risk Assessment,CASE / ASSESSMENT,F20.10.A02,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Audit / Assurance [AGG-21-AUDIT],Case Workspace|Assessment Form|Evidence Panel,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-INTERNAL-AUDIT-MANAGER,Internal Audit Manager,,"Legal, Risk, Assets, HSE & Resilience — F20",JP-F20.10-PROFESSIONAL|JP-F20.12-PROFESSIONAL,reconciled-employment-profile,WP-W9-INTERNAL-AUDIT-MANAGER-003,Internal Audit Plan,PLAN / STRATEGY,F20.10.A03,NATIVE,Operate,Risk|Requirement|Control|Audit|Finding|Assurance,F20,Audit / Assurance [AGG-21-AUDIT],Object Workspace|Structure Browser|Enterprise Grid,strategy/risk context|regulatory obligations|control evidence|business/audit data|independence rules,management decisions|remediation|audit committee|control owners|regulatory assurance,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
