job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F05.10-PROFESSIONAL,Innovation Manager,,Enterprise Direction & Growth — F05,JP-F05.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.10-PROFESSIONAL-002,Experiment Brief & Result,INSPECTION / TEST,F05.10.A02,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Business Case [AGG-04-BUSINESS-CASE],Test / Inspection Workbench|Evidence Panel,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Test/inspection basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F05.10-PROFESSIONAL,Innovation Manager,,Enterprise Direction & Growth — F05,JP-F05.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.10-PROFESSIONAL-003,Concept Incubation Plan / Status,PLAN / STRATEGY,F05.10.A03,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Business Case [AGG-04-BUSINESS-CASE],Object Workspace|Structure Browser|Enterprise Grid,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F05.10-PROFESSIONAL,Innovation Manager,,Enterprise Direction & Growth — F05,JP-F05.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.10-PROFESSIONAL-004,Innovation Funding Allocation,DECISION / APPROVAL,F05.10.A04,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Product / Service Business Case [AGG-04-BUSINESS-CASE],Decision Workspace|Approval Panel,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F04.05-PROFESSIONAL,Integration Specialist,,Enterprise Direction & Growth — F04,JP-F04.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.05-PROFESSIONAL-001,Integration Plan,PLAN / STRATEGY,F04.05.A01,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Integration / Transformation Initiative [AGG-26-TRANSFORMATION],Object Workspace|Structure Browser|Enterprise Grid,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F04.05-PROFESSIONAL,Integration Specialist,,Enterprise Direction & Growth — F04,JP-F04.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.05-PROFESSIONAL-002,Organisation Integration Tracker,REGISTER / SCHEDULE,F04.05.A02,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Integration / Transformation Initiative [AGG-26-TRANSFORMATION],Enterprise Grid|Collection View,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F04.05-PROFESSIONAL,Integration Specialist,,Enterprise Direction & Growth — F04,JP-F04.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.05-PROFESSIONAL-003,Systems Consolidation Plan,PLAN / STRATEGY,F04.05.A03,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Integration / Transformation Initiative [AGG-26-TRANSFORMATION],Object Workspace|Structure Browser|Enterprise Grid,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F04.05-PROFESSIONAL,Integration Specialist,,Enterprise Direction & Growth — F04,JP-F04.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.05-PROFESSIONAL-004,Policy Harmonisation Register,REGISTER / SCHEDULE,F04.05.A04,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Integration / Transformation Initiative [AGG-26-TRANSFORMATION],Enterprise Grid|Collection View,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F05.07-PROFESSIONAL,Launch Manager,,Enterprise Direction & Growth — F05,JP-F05.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.07-PROFESSIONAL-001,Launch Plan,PLAN / STRATEGY,F05.07.A01,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item / Offering [AGG-10-ITEM],Object Workspace|Structure Browser|Enterprise Grid,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F05.07-PROFESSIONAL,Launch Manager,,Enterprise Direction & Growth — F05,JP-F05.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.07-PROFESSIONAL-002,Channel Readiness Plan,PLAN / STRATEGY,F05.07.A02,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item / Offering [AGG-10-ITEM],Object Workspace|Structure Browser|Enterprise Grid,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F05.07-PROFESSIONAL,Launch Manager,,Enterprise Direction & Growth — F05,JP-F05.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.07-PROFESSIONAL-003,Launch Training / Readiness Pack,CONTROLLED INFORMATION,F05.07.A03,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item / Offering [AGG-10-ITEM],Controlled Document Editor|Object Workspace,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F05.07-PROFESSIONAL,Launch Manager,,Enterprise Direction & Growth — F05,JP-F05.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.07-PROFESSIONAL-004,Launch Pricing Definition,CONTROLLED INFORMATION,F05.07.A04,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item / Offering [AGG-10-ITEM],Controlled Document Editor|Object Workspace,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F05.07-PROFESSIONAL,Launch Manager,,Enterprise Direction & Growth — F05,JP-F05.07-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.07-PROFESSIONAL-005,Offering Launch Record,EXECUTION RECORD,F05.07.A05,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item / Offering [AGG-10-ITEM],Execution Record|Evidence Panel,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F05.08-PROFESSIONAL,Lifecycle Manager,,Enterprise Direction & Growth — F05,JP-F05.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.08-PROFESSIONAL-001,Adoption / Usage Performance Snapshot,REPORT / SNAPSHOT,F05.08.A01,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item Lifecycle [AGG-10-ITEM],Report Builder|Snapshot View,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F05.08-PROFESSIONAL,Lifecycle Manager,,Enterprise Direction & Growth — F05,JP-F05.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.08-PROFESSIONAL-002,Enhancement Backlog,REGISTER / SCHEDULE,F05.08.A02,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item Lifecycle [AGG-10-ITEM],Enterprise Grid|Collection View,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F05.08-PROFESSIONAL,Lifecycle Manager,,Enterprise Direction & Growth — F05,JP-F05.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.08-PROFESSIONAL-003,Specification Change,CHANGE,F05.08.A03,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item Lifecycle [AGG-10-ITEM],Change Workspace|Impact Assessment,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F05.08-PROFESSIONAL,Lifecycle Manager,,Enterprise Direction & Growth — F05,JP-F05.08-PROFESSIONAL,reconciled-employment-profile,WP-W5-F05.08-PROFESSIONAL-004,Lifecycle / Portfolio Optimisation Review,REPORT / SNAPSHOT,F05.08.A04,NATIVE,Operate,Portfolio|Product|Service|Lifecycle Stage,F05,Item Lifecycle [AGG-10-ITEM],Report Builder|Snapshot View,portfolio strategy|market/customer need|technology/capability inputs|financial assumptions,commercialisation|sales/marketing|delivery/operations|support/retirement,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F03.04-PROFESSIONAL,Management Review Specialist,,Enterprise Direction & Growth — F03,JP-F03.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F03.04-PROFESSIONAL-001,Management Review Pack,REPORT / SNAPSHOT,F03.04.A01|F03.04.A02|F03.04.A03,NATIVE,Operate,Enterprise|Performance Period|Objective|KPI,F03,Management Review [AGG-02-GOVERNANCE-MEETING],Report Builder|Snapshot View,strategy|objectives|KPI definitions|source performance observations,management review|strategy adjustment|corrective action|benefits decisions,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F03.04-PROFESSIONAL,Management Review Specialist,,Enterprise Direction & Growth — F03,JP-F03.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F03.04-PROFESSIONAL-002,Management Review Decision Record,DECISION / APPROVAL,F03.04.A04,NATIVE,Operate,Enterprise|Performance Period|Objective|KPI,F03,Management Review [AGG-02-GOVERNANCE-MEETING],Decision Workspace|Approval Panel,strategy|objectives|KPI definitions|source performance observations,management review|strategy adjustment|corrective action|benefits decisions,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F06.11-PROFESSIONAL,Market Communications Specialist,,Enterprise Direction & Growth — F06,JP-F06.11-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.11-PROFESSIONAL-001,Marketing Collateral Pack,CONTROLLED INFORMATION,F06.11.A01,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Controlled Document Editor|Object Workspace,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F06.11-PROFESSIONAL,Market Communications Specialist,,Enterprise Direction & Growth — F06,JP-F06.11-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.11-PROFESSIONAL-002,Advertising Plan / Placement Register,REGISTER / SCHEDULE,F06.11.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Enterprise Grid|Collection View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F06.11-PROFESSIONAL,Market Communications Specialist,,Enterprise Direction & Growth — F06,JP-F06.11-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.11-PROFESSIONAL-003,Communications Calendar,REGISTER / SCHEDULE,F06.11.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Enterprise Grid|Collection View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F06.11-PROFESSIONAL,Market Communications Specialist,,Enterprise Direction & Growth — F06,JP-F06.11-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.11-PROFESSIONAL-004,Messaging Framework,CONTROLLED INFORMATION,F06.11.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Marketing / Communications Campaign [AGG-25-COMMS-CAMPAIGN],Controlled Document Editor|Object Workspace,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F06.01-PROFESSIONAL,Market Intelligence Specialist,,Enterprise Direction & Growth — F06,JP-F06.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.01-PROFESSIONAL-001,Market Intelligence Report,REPORT / SNAPSHOT,F06.01.A01,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Report Builder|Snapshot View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F06.01-PROFESSIONAL,Market Intelligence Specialist,,Enterprise Direction & Growth — F06,JP-F06.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.01-PROFESSIONAL-002,Market Segment Analysis,CASE / ASSESSMENT,F06.01.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Case Workspace|Assessment Form|Evidence Panel,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F06.01-PROFESSIONAL,Market Intelligence Specialist,,Enterprise Direction & Growth — F06,JP-F06.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.01-PROFESSIONAL-003,Competitor Intelligence Tracker,REGISTER / SCHEDULE,F06.01.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Enterprise Grid|Collection View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F06.01-PROFESSIONAL,Market Intelligence Specialist,,Enterprise Direction & Growth — F06,JP-F06.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.01-PROFESSIONAL-004,Market Trend Forecast,CALCULATION / MODEL,F06.01.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Calculation Workbench|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F06.10-PROFESSIONAL,Marketing Analyst,,Enterprise Direction & Growth — F06,JP-F06.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.10-PROFESSIONAL-001,Marketing Performance Dashboard,REPORT / SNAPSHOT,F06.10.A01|F06.10.A03|F06.10.A06,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Report Builder|Snapshot View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F06.10-PROFESSIONAL,Marketing Analyst,,Enterprise Direction & Growth — F06,JP-F06.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.10-PROFESSIONAL-002,Attribution Model,CALCULATION / MODEL,F06.10.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Calculation Workbench|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F06.10-PROFESSIONAL,Marketing Analyst,,Enterprise Direction & Growth — F06,JP-F06.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.10-PROFESSIONAL-003,Customer Acquisition Economics Report,CALCULATION / MODEL,F06.10.A04|F06.10.A05,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Calculation Workbench|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F06.10-PROFESSIONAL,Marketing Analyst,,Enterprise Direction & Growth — F06,JP-F06.10-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.10-PROFESSIONAL-004,Campaign Performance Analysis,REPORT / SNAPSHOT,F06.10.A06,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Market Insight / Segment [AGG-03-MARKET-INSIGHT],Report Builder|Snapshot View,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F06.04-PROFESSIONAL,Marketing Strategy Specialist,,Enterprise Direction & Growth — F06,JP-F06.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.04-PROFESSIONAL-001,Marketing Strategy,PLAN / STRATEGY,F06.04.A01|F06.04.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Brand / Marketing Plan [AGG-25-COMMUNICATIONS],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F06.04-PROFESSIONAL,Marketing Strategy Specialist,,Enterprise Direction & Growth — F06,JP-F06.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.04-PROFESSIONAL-002,Target Market Decision,DECISION / APPROVAL,F06.04.A02,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Brand / Marketing Plan [AGG-25-COMMUNICATIONS],Decision Workspace|Approval Panel,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F06.04-PROFESSIONAL,Marketing Strategy Specialist,,Enterprise Direction & Growth — F06,JP-F06.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.04-PROFESSIONAL-003,Market Positioning Statement,CONTROLLED INFORMATION,F06.04.A03,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Brand / Marketing Plan [AGG-25-COMMUNICATIONS],Controlled Document Editor|Object Workspace,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F06.04-PROFESSIONAL,Marketing Strategy Specialist,,Enterprise Direction & Growth — F06,JP-F06.04-PROFESSIONAL,reconciled-employment-profile,WP-W5-F06.04-PROFESSIONAL-004,Channel Strategy,PLAN / STRATEGY,F06.04.A04,NATIVE,Operate,Market|Audience|Campaign|Channel|Brand,F06,Brand / Marketing Plan [AGG-25-COMMUNICATIONS],Object Workspace|Structure Browser|Enterprise Grid,marketing strategy|market/customer insight|brand rules|product/service portfolio,sales pipeline|customer engagement|brand/content channels|marketing investment decisions,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F01.05-PROFESSIONAL,Operating Model Specialist,,Enterprise Direction & Growth — F01,JP-F01.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.05-PROFESSIONAL-001,Enterprise Capability Model,STRUCTURE / BREAKDOWN,F01.05.A01,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,Strategy / Business Planning [AGG-02-STRATEGY],Structure Browser|Enterprise Grid,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F01.05-PROFESSIONAL,Operating Model Specialist,,Enterprise Direction & Growth — F01,JP-F01.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.05-PROFESSIONAL-002,Operating Model Design,PLAN / STRATEGY,F01.05.A02|F01.05.A03,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,Strategy / Business Planning [AGG-02-STRATEGY],Object Workspace|Structure Browser|Enterprise Grid,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F01.05-PROFESSIONAL,Operating Model Specialist,,Enterprise Direction & Growth — F01,JP-F01.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.05-PROFESSIONAL-003,Shared Services Design,PLAN / STRATEGY,F01.05.A04,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,Strategy / Business Planning [AGG-02-STRATEGY],Object Workspace|Structure Browser|Enterprise Grid,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F01.05-PROFESSIONAL,Operating Model Specialist,,Enterprise Direction & Growth — F01,JP-F01.05-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.05-PROFESSIONAL-004,Accountability Model,STRUCTURE / BREAKDOWN,F01.05.A05,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,Strategy / Business Planning [AGG-02-STRATEGY],Structure Browser|Enterprise Grid,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F04.01-PROFESSIONAL,Opportunity Identification Specialist,,Enterprise Direction & Growth — F04,JP-F04.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.01-PROFESSIONAL-001,Corporate Development Opportunity Register,REGISTER / SCHEDULE,F04.01.A01,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Corporate Development Opportunity [AGG-04-DEVELOPMENT],Enterprise Grid|Collection View,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F04.01-PROFESSIONAL,Opportunity Identification Specialist,,Enterprise Direction & Growth — F04,JP-F04.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.01-PROFESSIONAL-002,Target Screening Assessment,CASE / ASSESSMENT,F04.01.A02,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Corporate Development Opportunity [AGG-04-DEVELOPMENT],Case Workspace|Assessment Form|Evidence Panel,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F04.01-PROFESSIONAL,Opportunity Identification Specialist,,Enterprise Direction & Growth — F04,JP-F04.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F04.01-PROFESSIONAL-003,Strategic Fit Assessment,CASE / ASSESSMENT,F04.01.A03,NATIVE,Operate,Enterprise|Transaction|Target|Investment,F04,Corporate Development Opportunity [AGG-04-DEVELOPMENT],Case Workspace|Assessment Form|Evidence Panel,strategy|market intelligence|target information|financial/legal evidence,investment decision|legal/finance due diligence|integration/transformation|portfolio strategy,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F01.06-PROFESSIONAL,Performance & KPI Manager,,Enterprise Direction & Growth — F01,JP-F01.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.06-PROFESSIONAL-001,KPI Framework,STRUCTURE / BREAKDOWN,F01.06.A01,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,KPI / Performance [AGG-02-PERFORMANCE],Structure Browser|Enterprise Grid,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
EJOB-F01.06-PROFESSIONAL,Performance & KPI Manager,,Enterprise Direction & Growth — F01,JP-F01.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.06-PROFESSIONAL-002,Target & Baseline Register,REGISTER / SCHEDULE,F01.06.A02|F01.06.A03,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,KPI / Performance [AGG-02-PERFORMANCE],Enterprise Grid|Collection View,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F01.06-PROFESSIONAL,Performance & KPI Manager,,Enterprise Direction & Growth — F01,JP-F01.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.06-PROFESSIONAL-003,Enterprise Performance Snapshot,REPORT / SNAPSHOT,F01.06.A04|F01.06.A05,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,KPI / Performance [AGG-02-PERFORMANCE],Report Builder|Snapshot View,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F01.06-PROFESSIONAL,Performance & KPI Manager,,Enterprise Direction & Growth — F01,JP-F01.06-PROFESSIONAL,reconciled-employment-profile,WP-W5-F01.06-PROFESSIONAL-004,Performance Corrective Action,CHANGE,F01.06.A06,NATIVE,Operate,Enterprise|Strategy Cycle|Planning Period,F01,KPI / Performance [AGG-02-PERFORMANCE],Change Workspace|Impact Assessment,enterprise purpose|external evidence|approved assumptions|performance history,governance|portfolio/investment|business planning|performance management,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F03.01-PROFESSIONAL,Performance Framework Specialist,,Enterprise Direction & Growth — F03,JP-F03.01-PROFESSIONAL,reconciled-employment-profile,WP-W5-F03.01-PROFESSIONAL-001,Enterprise Scorecard Framework,STRUCTURE / BREAKDOWN,F03.01.A01,NATIVE,Operate,Enterprise|Performance Period|Objective|KPI,F03,Performance Framework / KPI [AGG-02-PERFORMANCE],Structure Browser|Enterprise Grid,strategy|objectives|KPI definitions|source performance observations,management review|strategy adjustment|corrective action|benefits decisions,"Versioned hierarchy/structure with element identity, relationships, effectivity and approval provenance",candidate-explicit
