job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,primary_subfunctions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-009,Installed Asset / Component Record,NATIVE,Enterprise Data,System|Asset|Component,F22,F22.06,Asset / Component,Field/Mobile composition|Enterprise Grid,installed item|serial|location,Maintenance / warranty,"Identity, location and installation provenance",candidate-revalidation
JOB-ELEC,Electrician,32,Building Services Trades,,gap-no-direct-job-profile,WP-ELEC-010,Service / Maintenance Record,NATIVE,Operate,Asset|Work Order,F12|F22,F12.05|F22.08,Work Order / Service Evidence,Field/Mobile composition,fault|maintenance plan|parts,Service history / invoice,"Work, parts, test and acceptance evidence",candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-001,Site / Plumbing Survey,NATIVE,Deliver,Property|Site|System,F12|F22,F12.05|F22.05,Inspection / Survey Evidence,Field/Mobile composition,instruction|existing installation,Quote / work plan,Measurements and photos,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-002,Quote / Estimate,NATIVE,Deliver,Customer|Site|Work Scope,F07,F07.06,Estimate / Quotation,Enterprise Grid,survey|materials|labour|rates,Customer approval / work order,Priced scope and assumptions,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-003,Job / Work Order,NATIVE,Deliver,Site|System|Asset,F12|F22,F12.04|F22.08,Work Order,Field/Mobile composition,approved scope|schedule|resources,Installation / repair,Assignment and completion evidence,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-004,Fixture / Equipment Schedule,NATIVE,Deliver,System|Location,F22|F26,F22.06|F26.05,Technical Schedule / Asset references,Enterprise Grid,design|survey|items,Installation / asset register,Controlled schedule,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-005,Installation / Material Usage Record,NATIVE,Deliver,Work Order|Item|Location,F10|F12,F10.07|F12.05,Inventory Movement / Field Completion,Field/Mobile composition,issued material|work scope,Cost / stock / as-built,Installed quantity and provenance,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-006,Pressure / Functional Test Record,NATIVE,Deliver,System|Asset,F13|F22,F13.04|F22.05,Test / Inspection,Field/Mobile composition,test procedure|installation,Acceptance / defect,Measurements and tester evidence,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-007,Completion / Test Certificate,ASSISTED,Deliver,Property|System|Work Order,F13|F26,F13.08,Certificate / Information Container,Assisted Report Generator,test|inspection|scope,Client / compliance record,Signer and source evidence,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-008,Defect / Leak / Remedial Record,NATIVE,Deliver,System|Asset|Location,F13|F22,F13.05|F22.08,Defect / Work Order,Field/Mobile composition,fault|inspection,Repair / retest,Before/after evidence,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-009,Installed Asset / Component Record,NATIVE,Enterprise Data,System|Asset|Component,F22,F22.06,Asset / Component,Field/Mobile composition,installed item|serial|location,Maintenance / warranty,Installation provenance,candidate-revalidation
JOB-PLUMB,Plumber,59,Building Services Trades,,gap-no-direct-job-profile,WP-PLUMB-010,Service / Maintenance Record,NATIVE,Operate,Asset|Work Order,F12|F22,F12.05|F22.08,Work Order / Service Evidence,Field/Mobile composition,fault|maintenance plan|parts,Service history / invoice,"Work, parts, test and acceptance",candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-001,Plant Allocation / Task Acceptance,NATIVE,Deliver,Site|Asset|Shift|Work Package,F22|F27,F22.05|F27.06,Asset Allocation / Work Assignment,Field/Mobile composition,daily plan|asset availability|operator competence,Execution,Assignment acknowledgement,candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-002,Pre-use Plant Check,NATIVE,Deliver,Asset|Shift,F13|F22,F13.04|F22.09,Inspection,Field/Mobile composition,checklist|asset|shift,Release / defect,"Operator, time and check evidence",candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-003,Operator Competence / Authorisation Check,NATIVE,Deliver,Person|Asset Class|Site,F15|F23,F15.06|F23.01,Credential / Responsibility Evidence,Field/Mobile composition,competence|training|site rules,Authorised operation,Current credential and acknowledgement,candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-004,Plant Utilisation / Hours Record,NATIVE,Deliver,Asset|Shift|Work Package,F22|F27,F22.06|F27.06,Plant Usage Record,Field/Mobile composition,task|meter/hours,Cost / maintenance / productivity,Attributed utilisation,candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-005,Fuel / Consumable Usage,NATIVE,Deliver,Asset|Item|Shift,F10|F22,F10.07|F22.06,Inventory Movement / Usage Evidence,Field/Mobile composition,fuel issue|asset,Cost / sustainability,Quantity and asset provenance,candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-006,Plant Defect / Failure Record,NATIVE,Deliver,Asset|Site,F22,F22.08|F22.09,Failure / Defect,Field/Mobile composition,pre-use check|operation event,Maintenance Work Order,"Time, symptoms and safe-state evidence",candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-007,Task / Production Log,NATIVE,Deliver,Work Package|Activity|Shift,F27,F27.06,Progress Record / Field Evidence,Field/Mobile composition,allocated task|quantities,Project progress,Output and time evidence,candidate-revalidation
JOB-PLANTOP,Construction Plant Operator,26,"Plant, Equipment & Specialist Operations",,gap-no-direct-job-profile,WP-PO-008,Incident / Near Miss Report,NATIVE,Deliver,Site|Asset|Person,F23,F23.04,Incident,Field/Mobile composition,event|photos|witnesses,Investigation / action,Immediate attributable evidence,candidate-revalidation
