job_archetype_id,job_title,career_index,domain,internal_job_profile_ids,internal_profile_state,work_product_id,work_product_name,work_product_family,exact_activity_ids,authoring_mode_candidate,enterprise_stream,context_types,primary_functions,canonical_object_candidate,authoring_primitive_candidate,upstream_inputs,downstream_handoff,evidence_requirement,review_state
EJOB-F16.11-PROFESSIONAL,Identity Administrator,,Workforce & Digital — F16,JP-F16.11-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.11-PROFESSIONAL-003,Identity / Account Change Record,CHANGE,F16.11.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,User Identity / Access [AGG-01-USER-IDENTITY],Change Workspace|Impact Assessment,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F16.11-PROFESSIONAL,Identity Administrator,,Workforce & Digital — F16,JP-F16.11-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.11-PROFESSIONAL-004,Account Disablement Record,EXECUTION RECORD,F16.11.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,User Identity / Access [AGG-01-USER-IDENTITY],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.11-PROFESSIONAL,Identity Administrator,,Workforce & Digital — F16,JP-F16.11-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.11-PROFESSIONAL-005,Identity / Access Review Evidence,CERTIFICATE / FORMAL ATTESTATION,F16.11.A05,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,User Identity / Access [AGG-01-USER-IDENTITY],Attestation Workspace|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Formal attestation with issuer, authority, scope, date, evidence and validity",candidate-explicit
EJOB-F18.02-PROFESSIONAL,Information Security Policy Specialist,,Workforce & Digital — F18,JP-F18.02-PROFESSIONAL,reconciled-employment-profile,WP-W8-F18.02-PROFESSIONAL-001,Information Security Standard / Policy,CONTROLLED INFORMATION,F18.02.A01,NATIVE,Operate,Security Policy|Asset|Vulnerability|Alert|Cyber Incident|Third Party|Cryptographic Material,F18,Security Policy / Architecture [AGG-24-POLICY],Controlled Document Editor|Object Workspace,technology/assets|identity/access authority|threat/vulnerability intelligence|security policy|supplier/solution context,IT/security changes|incident response|risk/compliance|supplier remediation|access reviews/cryptographic services,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F18.02-PROFESSIONAL,Information Security Policy Specialist,,Workforce & Digital — F18,JP-F18.02-PROFESSIONAL,reconciled-employment-profile,WP-W8-F18.02-PROFESSIONAL-002,Security Policy Approval,DECISION / APPROVAL,F18.02.A02,NATIVE,Operate,Security Policy|Asset|Vulnerability|Alert|Cyber Incident|Third Party|Cryptographic Material,F18,Security Policy / Architecture [AGG-24-POLICY],Decision Workspace|Approval Panel,technology/assets|identity/access authority|threat/vulnerability intelligence|security policy|supplier/solution context,IT/security changes|incident response|risk/compliance|supplier remediation|access reviews/cryptographic services,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F18.02-PROFESSIONAL,Information Security Policy Specialist,,Workforce & Digital — F18,JP-F18.02-PROFESSIONAL,reconciled-employment-profile,WP-W8-F18.02-PROFESSIONAL-003,Security Policy Publication,EXECUTION RECORD,F18.02.A03,NATIVE,Operate,Security Policy|Asset|Vulnerability|Alert|Cyber Incident|Third Party|Cryptographic Material,F18,Security Policy / Architecture [AGG-24-POLICY],Execution Record|Evidence Panel,technology/assets|identity/access authority|threat/vulnerability intelligence|security policy|supplier/solution context,IT/security changes|incident response|risk/compliance|supplier remediation|access reviews/cryptographic services,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F18.02-PROFESSIONAL,Information Security Policy Specialist,,Workforce & Digital — F18,JP-F18.02-PROFESSIONAL,reconciled-employment-profile,WP-W8-F18.02-PROFESSIONAL-004,Security Policy Compliance Review,REPORT / SNAPSHOT,F18.02.A04,NATIVE,Operate,Security Policy|Asset|Vulnerability|Alert|Cyber Incident|Third Party|Cryptographic Material,F18,Security Policy / Architecture [AGG-24-POLICY],Report Builder|Snapshot View,technology/assets|identity/access authority|threat/vulnerability intelligence|security policy|supplier/solution context,IT/security changes|incident response|risk/compliance|supplier remediation|access reviews/cryptographic services,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F16.07-PROFESSIONAL,Infrastructure Engineer,,Workforce & Digital — F16,JP-F16.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.07-PROFESSIONAL-001,Infrastructure Provisioning Request / Record,EXECUTION RECORD,F16.07.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.07-PROFESSIONAL,Infrastructure Engineer,,Workforce & Digital — F16,JP-F16.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.07-PROFESSIONAL-002,Infrastructure Configuration Baseline,CONTROLLED INFORMATION,F16.07.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Controlled Document Editor|Object Workspace,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F16.07-PROFESSIONAL,Infrastructure Engineer,,Workforce & Digital — F16,JP-F16.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.07-PROFESSIONAL-003,Infrastructure Health / Monitoring Snapshot,REPORT / SNAPSHOT,F16.07.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Report Builder|Snapshot View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F16.07-PROFESSIONAL,Infrastructure Engineer,,Workforce & Digital — F16,JP-F16.07-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.07-PROFESSIONAL-004,Infrastructure Maintenance Record,EXECUTION RECORD,F16.07.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.18-PROFESSIONAL,IT Asset Manager,,Workforce & Digital — F16,JP-F16.18-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.18-PROFESSIONAL-001,IT Asset Acquisition Record,TRANSACTION / COMMITMENT,F16.18.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Transaction Workspace|Approval Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Counterparty/terms/authority with immutable issue, execution, amendment and completion history",candidate-explicit
EJOB-F16.18-PROFESSIONAL,IT Asset Manager,,Workforce & Digital — F16,JP-F16.18-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.18-PROFESSIONAL-002,IT Asset Assignment Record,EXECUTION RECORD,F16.18.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.18-PROFESSIONAL,IT Asset Manager,,Workforce & Digital — F16,JP-F16.18-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.18-PROFESSIONAL-003,IT Asset Register,REGISTER / SCHEDULE,F16.18.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Enterprise Grid|Collection View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F16.18-PROFESSIONAL,IT Asset Manager,,Workforce & Digital — F16,JP-F16.18-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.18-PROFESSIONAL-004,Software Licence / Entitlement Register,REGISTER / SCHEDULE,F16.18.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Enterprise Grid|Collection View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F16.18-PROFESSIONAL,IT Asset Manager,,Workforce & Digital — F16,JP-F16.18-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.18-PROFESSIONAL-005,IT Asset Recovery Record,HANDOVER / CLOSEOUT PACKAGE,F16.18.A05,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Package Workspace|Completeness Checklist,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F16.18-PROFESSIONAL,IT Asset Manager,,Workforce & Digital — F16,JP-F16.18-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.18-PROFESSIONAL-006,IT Asset Disposal Record,HANDOVER / CLOSEOUT PACKAGE,F16.18.A06,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Package Workspace|Completeness Checklist,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F16.19-PROFESSIONAL,IT Capacity & Availability Manager,,Workforce & Digital — F16,JP-F16.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.19-PROFESSIONAL-001,Technology Availability / Performance Dashboard,REPORT / SNAPSHOT,F16.19.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Report Builder|Snapshot View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F16.19-PROFESSIONAL,IT Capacity & Availability Manager,,Workforce & Digital — F16,JP-F16.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.19-PROFESSIONAL-002,Technology Capacity Forecast,CALCULATION / MODEL,F16.19.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Calculation Workbench|Enterprise Grid,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Versioned calculation/model with inputs, assumptions, method, scenario and result provenance",candidate-explicit
EJOB-F16.19-PROFESSIONAL,IT Capacity & Availability Manager,,Workforce & Digital — F16,JP-F16.19-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.19-PROFESSIONAL-003,Capacity / Availability Constraint Action Plan,CHANGE,F16.19.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Resource / Service [AGG-24-TECHNOLOGY-RESOURCE],Change Workspace|Impact Assessment,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F16.15-PROFESSIONAL,IT Change Manager,,Workforce & Digital — F16,JP-F16.15-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.15-PROFESSIONAL-001,Technology Change Request,CHANGE,F16.15.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Change / Release [AGG-24-TECHNOLOGY-CHANGE],Change Workspace|Impact Assessment,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F16.15-PROFESSIONAL,IT Change Manager,,Workforce & Digital — F16,JP-F16.15-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.15-PROFESSIONAL-002,Technology Change Impact Assessment,CASE / ASSESSMENT,F16.15.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Change / Release [AGG-24-TECHNOLOGY-CHANGE],Case Workspace|Assessment Form|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F16.15-PROFESSIONAL,IT Change Manager,,Workforce & Digital — F16,JP-F16.15-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.15-PROFESSIONAL-003,Technology Change Approval,DECISION / APPROVAL,F16.15.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Change / Release [AGG-24-TECHNOLOGY-CHANGE],Decision Workspace|Approval Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Decision, approver/authority, rationale, conditions, date and affected objects",candidate-explicit
EJOB-F16.15-PROFESSIONAL,IT Change Manager,,Workforce & Digital — F16,JP-F16.15-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.15-PROFESSIONAL-004,Technology Change Schedule,REGISTER / SCHEDULE,F16.15.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Change / Release [AGG-24-TECHNOLOGY-CHANGE],Enterprise Grid|Collection View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Governed entries with owner, status, dates, source references and immutable change history",candidate-explicit
EJOB-F16.15-PROFESSIONAL,IT Change Manager,,Workforce & Digital — F16,JP-F16.15-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.15-PROFESSIONAL-005,Technology Change Implementation Record,EXECUTION RECORD,F16.15.A05,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Change / Release [AGG-24-TECHNOLOGY-CHANGE],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.15-PROFESSIONAL,IT Change Manager,,Workforce & Digital — F16,JP-F16.15-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.15-PROFESSIONAL-006,Post-Implementation Review,REPORT / SNAPSHOT,F16.15.A06,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Change / Release [AGG-24-TECHNOLOGY-CHANGE],Report Builder|Snapshot View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F16.20-PROFESSIONAL,IT Disaster Recovery Manager,,Workforce & Digital — F16,JP-F16.20-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.20-PROFESSIONAL-001,IT Recovery Requirement / DR Plan,PLAN / STRATEGY,F16.20.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Disaster Recovery Plan [AGG-23-DISASTER-RECOVERY-PLAN],Object Workspace|Structure Browser|Enterprise Grid,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
EJOB-F16.20-PROFESSIONAL,IT Disaster Recovery Manager,,Workforce & Digital — F16,JP-F16.20-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.20-PROFESSIONAL-002,Backup Execution / Verification Record,EXECUTION RECORD,F16.20.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Disaster Recovery Plan [AGG-23-DISASTER-RECOVERY-PLAN],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.20-PROFESSIONAL,IT Disaster Recovery Manager,,Workforce & Digital — F16,JP-F16.20-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.20-PROFESSIONAL-003,Replication Status / Evidence,REPORT / SNAPSHOT,F16.20.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Disaster Recovery Plan [AGG-23-DISASTER-RECOVERY-PLAN],Report Builder|Snapshot View,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Point-in-time/as-of snapshot with source data, calculation/filter and publication provenance",candidate-explicit
EJOB-F16.20-PROFESSIONAL,IT Disaster Recovery Manager,,Workforce & Digital — F16,JP-F16.20-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.20-PROFESSIONAL-004,Disaster Recovery Test Record,INSPECTION / TEST,F16.20.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Disaster Recovery Plan [AGG-23-DISASTER-RECOVERY-PLAN],Test / Inspection Workbench|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Inspection/test basis, method, result, evidence, performer/reviewer and acceptance status",candidate-explicit
EJOB-F16.20-PROFESSIONAL,IT Disaster Recovery Manager,,Workforce & Digital — F16,JP-F16.20-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.20-PROFESSIONAL-005,Restoration / Recovery Record,EXECUTION RECORD,F16.20.A05,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Disaster Recovery Plan [AGG-23-DISASTER-RECOVERY-PLAN],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.13-PROFESSIONAL,IT Incident Manager,,Workforce & Digital — F16,JP-F16.13-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.13-PROFESSIONAL-001,IT Incident Record,CASE / ASSESSMENT,F16.13.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Incident [AGG-24-INCIDENT],Case Workspace|Assessment Form|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F16.13-PROFESSIONAL,IT Incident Manager,,Workforce & Digital — F16,JP-F16.13-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.13-PROFESSIONAL-002,Service Restoration Record,EXECUTION RECORD,F16.13.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Incident [AGG-24-INCIDENT],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.13-PROFESSIONAL,IT Incident Manager,,Workforce & Digital — F16,JP-F16.13-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.13-PROFESSIONAL-003,Incident Communication,CONTROLLED INFORMATION,F16.13.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Incident [AGG-24-INCIDENT],Controlled Document Editor|Object Workspace,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled revision with author, reviewer, approver, issue/effective date and supersession provenance",candidate-explicit
EJOB-F16.13-PROFESSIONAL,IT Incident Manager,,Workforce & Digital — F16,JP-F16.13-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.13-PROFESSIONAL-004,Incident Closure / Review,HANDOVER / CLOSEOUT PACKAGE,F16.13.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Incident [AGG-24-INCIDENT],Package Workspace|Completeness Checklist,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F16.14-PROFESSIONAL,IT Problem Manager,,Workforce & Digital — F16,JP-F16.14-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.14-PROFESSIONAL-001,Problem Record,CASE / ASSESSMENT,F16.14.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Problem [AGG-24-PROBLEM],Case Workspace|Assessment Form|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F16.14-PROFESSIONAL,IT Problem Manager,,Workforce & Digital — F16,JP-F16.14-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.14-PROFESSIONAL-002,Root-Cause Analysis,CASE / ASSESSMENT,F16.14.A02,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Problem [AGG-24-PROBLEM],Case Workspace|Assessment Form|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F16.14-PROFESSIONAL,IT Problem Manager,,Workforce & Digital — F16,JP-F16.14-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.14-PROFESSIONAL-003,Permanent Fix / Known Error Record,CHANGE,F16.14.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Problem [AGG-24-PROBLEM],Change Workspace|Impact Assessment,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Baseline, impact assessment, authority decision, implementation and verification evidence",candidate-explicit
EJOB-F16.12-PROFESSIONAL,IT Service Desk Analyst,,Workforce & Digital — F16,JP-F16.12-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.12-PROFESSIONAL-001,IT Service Request / Ticket,CASE / ASSESSMENT,F16.12.A01|F16.12.A02|F16.12.A03,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Service Request [AGG-24-SERVICE-REQUEST],Case Workspace|Assessment Form|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Evidence set, assessment rationale, findings, decisions/actions and closure history",candidate-explicit
EJOB-F16.12-PROFESSIONAL,IT Service Desk Analyst,,Workforce & Digital — F16,JP-F16.12-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.12-PROFESSIONAL-002,IT Service Request Resolution,EXECUTION RECORD,F16.12.A04,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Service Request [AGG-24-SERVICE-REQUEST],Execution Record|Evidence Panel,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,Attributable who/what/when/result record with source context and evidence,candidate-explicit
EJOB-F16.12-PROFESSIONAL,IT Service Desk Analyst,,Workforce & Digital — F16,JP-F16.12-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.12-PROFESSIONAL-003,IT Service Escalation,HANDOVER / CLOSEOUT PACKAGE,F16.12.A05,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Service Request [AGG-24-SERVICE-REQUEST],Package Workspace|Completeness Checklist,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F16.12-PROFESSIONAL,IT Service Desk Analyst,,Workforce & Digital — F16,JP-F16.12-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.12-PROFESSIONAL-004,IT Service Request Closure,HANDOVER / CLOSEOUT PACKAGE,F16.12.A06,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,IT Service Request [AGG-24-SERVICE-REQUEST],Package Workspace|Completeness Checklist,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Controlled completeness set with acceptance, outstanding items, evidence and closure provenance",candidate-explicit
EJOB-F16.01-PROFESSIONAL,IT Strategy Manager,,Workforce & Digital — F16,JP-F16.01-PROFESSIONAL,reconciled-employment-profile,WP-W8-F16.01-PROFESSIONAL-001,Technology Strategy,PLAN / STRATEGY,F16.01.A01,NATIVE,Operate,Technology Service|Application|Environment|Incident|Change|Configuration Item,F16,Technology Service / Architecture [AGG-24-TECHNOLOGY],Object Workspace|Structure Browser|Enterprise Grid,business/solution requirements|technology standards|approved access grants|service demand|supplier contracts,business services|identity/access provisioning|cybersecurity|data platforms|asset/finance/vendor management,"Versioned plan/strategy with assumptions, ownership, review, approval and effective-date provenance",candidate-explicit
